count,date,title,description,org_link,link
257,2024-08-05 10:57:00,"<b>인피니트</b> 김성규, 환호 속 단독 콘서트 '[LV] 3' 성료 &quot;귀한 걸음 감사해&quot;","또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",https://www.starnewskorea.com/stview.php?no=2024080510534556789,https://m.entertain.naver.com/article/108/0003255636
258,2024-08-05 10:45:00,"'3년 6개월만' <b>인피니트</b> 엘, 감성 더한 솔로 앨범으로 귀환",그룹 <b>인피니트</b> 멤버 겸 가수 엘(김명수)이 새로운 앨범으로 돌아온다. 5일 소속사 루크미디어에 따르면... 그는 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 알리기도 했다. 엘은 지난 5월부터 아시아... ,https://www.nocutnews.co.kr/news/6190532?utm_source=naver&utm_medium=article&utm_campaign=20240805104425,https://m.entertain.naver.com/article/079/0003924585
259,2024-08-05 10:43:00,"<b>인피니트</b> 엘(김명수), 오늘(5일) 데뷔 첫 EP 앨범 발매..고막 힐링","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",https://www.starnewskorea.com/stview.php?no=2024080510415233696,https://m.entertain.naver.com/article/108/0003255628
260,2024-08-05 10:40:00,"&quot;견우야, 직녀 대신 던파모 보러가자&quot; 참여형 오프라인 행사 여는 게임사들","사진/넥슨, 크래프톤, 레벨 <b>인피니트</b>, 넷마블 넥슨, 크래프톤, 넷마블, 시프트업 등 상위 게임사들이 주요... '승리의 여신: 니케'로 유명세를 떨치고 있는 시프트업은 퍼블리셔 레벨 <b>인피니트</b>와 함께 여의도 더현대... ",http://www.smedaily.co.kr/news/articleView.html?idxno=299617,http://www.smedaily.co.kr/news/articleView.html?idxno=299617
261,2024-08-05 09:58:00,"김성규, 콘서트에서 첫 눈물 “오랜 준비 과정과 노력을 보상받는 기분”[종합...","또 1월 1일 새해 포문을 연 리메이크곡 ’필링(Feeling)‘, <b>인피니트</b>의 일본곡 ’토키(Toki)‘ 솔로 버전, ’... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 ’무한대집회 Ⅳ‘에서 데뷔 이래 처음으로 공연 도중... ",https://sports.khan.co.kr/news/sk_index.html?art_id=202408050957003&sec_id=540101&pt=nv,https://m.entertain.naver.com/article/144/0000979977
262,2024-08-05 09:52:00,<b>인피니트</b> 김성규 단독 콘서트 성료...'명품 보컬리스트' 입증,"또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",https://www.slist.kr/news/articleView.html?idxno=569396,https://www.slist.kr/news/articleView.html?idxno=569396
263,2024-08-05 09:50:00,"영화 '오필리아' &quot;햄릿과의 운명적 사랑! 데이지 리들리, 조지 맥케이, 나오미...","영화로는 &lt;패닉 런&gt;, &lt;<b>인피니트</b> 스톰&gt;, &lt;이스케이프 런&gt;, &lt;오필리아&gt;, &lt;리스타트&gt;, &lt;디스 이즈 더 나이트&gt;, &lt;펭귄 블룸&gt;, &lt;보스 레벨&gt;, &lt;루스&gt;, &lt;바이스&gt;, &lt;더 울프 아워&gt;, &lt;씨 오브 트리스&gt;, &lt;북 오브 헨리&gt;, &lt;더 글래스 캐슬... ",https://www.lecturernews.com/news/articleView.html?idxno=158166,https://www.lecturernews.com/news/articleView.html?idxno=158166
264,2024-08-05 09:33:00,"<b>인피니트</b> 엘, 오늘(5일) 데뷔 첫 EP ‘24/7’ 발매…고막 힐링 예고","그가 지난해 <b>인피니트</b> 완전체로 귀환해 ‘K팝 레전드’의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, ‘24/7’을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운... ",https://sports.khan.co.kr/news/sk_index.html?art_id=202408050932003&sec_id=540101&pt=nv,https://m.entertain.naver.com/article/144/0000979969
265,2024-08-05 09:08:00,"<b>인피니트</b> 엘, 오늘(5일) '24/7' 발매…3년 6개월 만 솔로","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",http://www.celuvmedia.com/article.php?aid=1722815478482287007,http://www.celuvmedia.com/article.php?aid=1722815478482287007
266,2024-08-05 08:53:00,"<b>인피니트</b> 엘, 오늘 첫 EP '24/7' 발매…3년 6개월 만 솔로 컴백","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",https://www.news1.kr/entertain/music/5501103,https://m.entertain.naver.com/article/421/0007709826
267,2024-08-05 08:50:00,"<b>인피니트</b> 엘, 오늘(5일) 첫 EP '24/7' 발매...음악적 성장","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",https://www.slist.kr/news/articleView.html?idxno=569355,https://www.slist.kr/news/articleView.html?idxno=569355
268,2024-08-05 08:48:00,"<b>인피니트</b> 엘, 오늘(5일) 데뷔 첫 EP 발매…3년 6개월만 솔로 귀환","그룹 <b>인피니트</b> 겸 가수 엘(L, 김명수)이 신보로 돌아온다. 엘은 5일 오후 6시 각종 음원 사이트를 통해 첫... 그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도... ",https://mydaily.co.kr/page/view/2024080508451734580,https://m.entertain.naver.com/article/117/0003858306
269,2024-08-05 05:36:00,"영화 '트리플엑스1' &quot;빈 디젤, 아시아 아르젠토, 마튼 초카스, 사무엘 L. 잭슨...","영화 &lt;분노의 질주: 라이드 오어 다이&gt;, &lt;가디언즈 오브 갤럭시 1·2·3&gt;, &lt;분노의 질주: 더 얼티메이트&gt;, &lt;블러드샷&gt;, &lt;어벤져스: 엔드게임&gt;, &lt;어벤져스: <b>인피니트</b> 워&gt;, &lt;분노의 질주8: 더 익스트림&gt;, &lt;트리플 엑스 리턴즈... ",https://www.lecturernews.com/news/articleView.html?idxno=158109,https://www.lecturernews.com/news/articleView.html?idxno=158109
270,2024-08-05 00:06:00,비자카드 있다면 더 알뜰한 여름 휴가 가능,"9월30일까지 일본항공(JAL)에서 비자 프리미엄 카드로 왕복항공권을 구매하면 등급에 따라 비자 <b>인피니트</b>(Infinite)는 8%, 비자 시그니처(Signature)는 5%의 할인 혜택을 제공한다. 여행지에서 짐 걱정을 덜 수 있는 굿럭... ",https://www.traveltimes.co.kr/news/articleView.html?idxno=409207,https://www.traveltimes.co.kr/news/articleView.html?idxno=409207
271,2024-08-04 19:50:00,"'승리의 여신 : 니케', 스쿨 서클 모두 모인다! 모범생 '츠바이' 픽업 예고","'시프트업'이 개발하고 '레벨<b>인피니트</b>'가 서비스하는 '승리의 여신 : 니케'가 신규 SSR 니케, '츠바이' 픽업을 예고했습니다. '아인'에 이어서 '츠바이'가 바로 등장하네요. '츠바이'는 '미미르 부속 고등학교'의 2학년생이자... ",https://www.gamechosun.co.kr/webzine/article/view.php?no=207466,https://www.gamechosun.co.kr/webzine/article/view.php?no=207466
272,2024-08-04 18:06:00,'역대급 옵션' 강동 랜드마크 아파트,"또한 AI 기능이 탑재된 삼성전자의 비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인이 국내 주택 업계 최초로 적용된다. 전용 59㎡타입 이상부터는 비스포크 냉장고(냉장, 냉동, 김치냉장고)와 인덕션, 오븐을, 전용 84... ",http://www.fnnews.com/news/202408041805038926,https://n.news.naver.com/mnews/article/014/0005222959?sid=101
273,2024-08-04 13:00:00,이번 주 카드 행사는 무엇 있나,"비자 프리미엄 카드로 다음달 30일까지 일본항공(JAL)에서 왕복항공권을 구매하면 등급에 따라 비자 <b>인피니트</b>(Infinite)는 8%, 비자 시그니처(Signature)는 5%의 할인 혜택을 제공한다. 혜택은 비즈니스 및 이코노미... ",https://www.newsis.com/view/NISX20240802_0002836206,https://n.news.naver.com/mnews/article/003/0012708444?sid=101
274,2024-08-04 12:50:00,[ⓔ로운 가전] 장마철 습도 잡아라!···&quot;일상 더 쾌적하게&quot;,<b>인피니트</b> 라인'은 냉방과 제습 두 가지 기능 모두 탁월한 성능을 갖고 있다. 레이더 센서를 장착해 AI 기능을 강화한 것이 특징이다. 지속되는 장마로 집안에 습도가 높을 때도 비스포크 AI 무풍 시스템에어컨 <b>인피니트</b>... ,http://www.enewstoday.co.kr/news/articleView.html?idxno=2160115,http://www.enewstoday.co.kr/news/articleView.html?idxno=2160115
275,2024-08-03 17:01:00,"美가전 닌자, '블라스트' 팝업스토어…&quot;특별가 현장할인&quot;",또한 <b>인피니트</b> 미러 포토존을 설치해 다양한 볼거리를 선사한다. 현장을 찾은 고객에게는 제품을 직접 체험해 볼 수 있는 기회와 함께 선착순으로 여름 무더위를 날려줄 시원한 스무디 2종을 직접 갈아서 제공한다. 간단한... ,https://www.newsis.com/view/NISX20240802_0002835800,https://n.news.naver.com/mnews/article/003/0012707301?sid=101
276,2024-08-03 13:15:00,‘아이돌 상표권’ 둘러싼 동상이몽…양도받은 지드래곤·갓세븐 vs. 분쟁 중...,"이런 이유로 그룹 <b>인피니트</b> 멤버들은 지난해 5월 울림엔터테인먼트로부터 상표권을 양도받았다. 데뷔 13주년을 맞아 ‘완전체’ 활동에 뜻을 모은 멤버들이 <b>인피니트</b> 컴퍼니를 설립했고, 울림 측은 선뜻 상표권을... ",https://www.munhwa.com/news/view.html?no=2024080301039912069001,https://m.entertain.naver.com/article/021/0002652253
277,2024-08-03 10:59:00,"[부동산 현장을 가다] 그란츠 리버파크, 업계 선도 기업과 협업으로 만들어진...","비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인과 삼성 스마트싱스는 가전제품과 세대기기, 단지 통합 서비스까지 모두 편리하게 관리할 수 있게 해주었다. 전용 59㎡ 이상에는 비스포크 냉장고와 인덕션, 오븐이, 전용 84... ",https://www.greened.kr/news/articleView.html?idxno=317217,https://www.greened.kr/news/articleView.html?idxno=317217
278,2024-08-03 10:00:00,드림콘서트 30주년 레전드 아티스트 현장 시상식 진행… 영광의 주인공을 위한...,"T, 젝스키스, 은지원(젝스키스), BTS, 골든차일드, 위아이, 태민, 김요한(위아이), SS501, 비투비, 여자친구, 아스트로, 제노티, <b>인피니트</b>, 온앤오프, 씨아이엑스, 스트레이키즈, 강성훈, 정일훈으로 총 25개 팀이며 해당... ",https://www.etoday.co.kr/news/view/2386976,https://www.etoday.co.kr/news/view/2386976
279,2024-08-02 19:22:00,[기자수첩] '퍼디'와 '원휴'의 성공비결?…화려함 대신 내실,같은 넷이즈 게임인 '라이프 애프터'나 레벨 <b>인피니트</b>의 '뉴던' 등 게임이 출시한 바 있지만 유저 독식이나 대흥행으로 이어지지는 못했다. 오히려 생존 크래프팅 씬의 강자들은 대부분 월등히 덩치가 작은 게임들이다.... ,https://www.thisisgame.com/webzine/special/nboard/12/?n=192409,https://m.sports.naver.com/esports/article/439/0000029086
280,2024-08-02 19:04:00,"남우현, 아시아 투어 콘서트 개최…9월 서울서 시작 [공식]","남우현, 아시아 투어 콘서트 개최…9월 서울서 시작 [공식] <b>인피니트</b> 남우현이 솔로 아시아 투어 콘서트를 진행한다. 2일 소속사 빌리언스는 공식 SNS 채널을 통해 ‘2024 NAM WOO HYUN 4TH SOLO CONCERT 식목일4(2024... ",https://sports.donga.com/article/all/20240802/126292689/1,https://m.entertain.naver.com/article/382/0001142373
281,2024-08-02 17:37:00,"남우현, 9월 아시아 투어 콘서트 '식목일4' 개최",정서현 인턴 기자 = 그룹 '<b>인피니트</b>' 멤버 겸 솔로가수 남우현이 콘서트로 팬들과 만난다. 2일 소속사 빌리언스는 공식 SNS(소셜미디어)를 통해 '2024 남우현 4TH 솔로 콘서트 식목일4(2024 NAM WOO HYUN 4TH SOLO CONCERT... ,https://www.newsis.com/view/NISX20240802_0002836592,https://m.entertain.naver.com/article/003/0012706356
282,2024-08-02 17:32:00,강동 '그란츠 리버파크' 8일 1순위 청약 진행,특히 단지에는 삼성전자가 지난 5월 신규 출시한 비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인이 국내 최초로 적용된다. 비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인은 삼성전자의 프리미엄 라인에서도 최고급... ,https://biz.chosun.com/real_estate/real_estate_general/2024/08/02/W4KWQH2PEVADPCRTTPKIFGAHPE/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001009545?sid=101
283,2024-08-02 17:31:00,"[오늘의 전자 단신] 삼성스토어 'AK 수원', 체험 공간 강화 후 리뉴얼 오픈 外","특히 닌자의 무선 블라스트와 함께 언제, 어느 곳에서든 나만의 음료를 신선하게 만들 수 있다는 테마와 함께 '<b>인피니트</b> 미러 포토존'도 마련됐다. 방문객은 팝업스토어에서 제품을 직접 체험할 수 있으며... ",http://www.inews24.com/view/1749164,https://n.news.naver.com/mnews/article/031/0000859012?sid=101
284,2024-08-02 17:26:00,서울 강동 '그란츠 리버파크' 주택전시관 2일 오픈,특히 단지에는 삼성전자가 지난 5월 신규 출시한 AI 기능이 탑재된 비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인이 국내 주택 업계 최초로 적용된다. 비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인은 삼성전자의... ,https://www.newsway.co.kr/news/view?ud=2024080217233950744,https://www.newsway.co.kr/news/view?ud=2024080217233950744
285,2024-08-02 17:01:00,권지용은 계속 지드래곤…컴백 說說說(종합),울림엔터테인먼트도 그룹 '<b>인피니트</b>' 멤버들에게 상표권을 양도했다. 갓세븐도 모든 멤버들이 자신을 발굴한 JYP엔터테인먼트를 떠났지만 JYP가 상표권을 양도해 활동을 이어가고 있다.,https://www.newsis.com/view/NISX20240802_0002836453,https://m.entertain.naver.com/article/003/0012706277
286,2024-08-02 16:34:00,"'믿고 듣는' 온앤오프, 데뷔 7주년 맞아 인스트루멘탈 앨범 'INFUSE' 발매… ...","이번 앨범은 <b>인피니트</b>, 러블리즈, tripleS(트리플에스)에 이어 네 번째로 발매되는 아이돌 그룹의 인스트루멘탈 앨범으로, 온앤오프는 데뷔 이래 최초로 LP 버전을 발매한다. 이번 앨범에는 온앤오프의 처음을... ",https://www.mhnse.com/news/articleView.html?idxno=307424,https://m.entertain.naver.com/article/445/0000221628
287,2024-08-02 15:46:00,"남우현, 9월 서울서 콘서트 ‘식목일4’ 개최 확정","남우현, 9월 서울서 콘서트 ‘식목일4’ 개최 확정 그룹 <b>인피니트</b>(INFINITE) 멤버 남우현이 깜짝 콘서트 소식을 전했다. 소속사 빌리언스는 2일 공식 SNS 채널을 통해 ‘2024 NAM WOO HYUN 4TH SOLO CONCERT... ",https://www.viva100.com/main/view.php?key=20240802010000557,https://www.viva100.com/main/view.php?key=20240802010000557
288,2024-08-02 15:40:00,강동구 첫 하이엔드 '그란츠 리버파크' 주택전시관 2일 오픈,"이어 삼성전자가 지난 5월 신규 출시한 AI 기능이 탑재된 비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인이 국내 주택 업계 최초로 적용된다. 이 밖에도 삼성전자는 전용 59㎡타입 이상부터는 비스포크 냉장고(냉장, 냉동... ",http://www.fnnews.com/news/202408021352445827,https://n.news.naver.com/mnews/article/014/0005222571?sid=101
